OPE ID,School,State,SchoolType,Recipients,LoansOriginated,FundsOriginated,TotalDisbursements,FundsDisbursed
031060,MISSOURI STATE UNIVERSITY - WEST PLAINS,MO,Public,112,112,440142,112,220720
020995,CENTRAL COMMUNITY COLLEGE,NE,Public,972,972,3263822,973,1632638
003158,MURRAY STATE COLLEGE,OK,Public,318,318,1180073,412,638392
005380,MID-STATE TECHNICAL COLLEGE,WI,Public,557,579,1998313,579,999347
010652,PASCO - HERNANDO STATE COLLEGE,FL,Public,892,892,3373595,892,1691061
003965,BAY STATE COLLEGE,MA,Proprietary,138,138,700555,140,353971
003155,EASTERN OKLAHOMA STATE COLLEGE,OK,Public,232,232,1015053,232,507278
003609,SAN JACINTO COMMUNITY COLLEGE DISTRICT,TX,Public,531,531,2360581,1056,472368
009652,"UNIVERSITY OF PUERTO RICO, PONCE",PR,Public,53,53,223100,53,121350
003141,WILBERFORCE UNIVERSITY,OH,Private-Nonprofit,393,406,1428542,430,505296
022023,PITTSBURGH CAREER INSTITUTE,PA,Proprietary,135,142,492721,168,200840
010618,MID AMERICA COLLEGE OF FUNERAL SERVICE,IN,Private-Nonprofit,95,95,445275,97,155009
008557,NASH COMMUNITY COLLEGE,NC,Public,231,231,1039457,231,518983
009704,NORTH SEATTLE COLLEGE,WA,Public,3,3,16500,3,5500
003176,CARL ALBERT STATE COLLEGE,OK,Public,178,178,679413,178,339723
009739,GLEN DOW ACADEMY OF HAIR DESIGN & SALONS,WA,Proprietary,23,24,78477,24,39241
005759,NORTHWEST TECHNICAL COLLEGE - BEMIDJI,MN,Public,429,472,1947353,472,975220
003637,JARVIS CHRISTIAN COLLEGE,TX,Private-Nonprofit,647,647,2356801,684,1046111
002567,YORK COLLEGE,NE,Private-Nonprofit,414,424,2107529,435,1030245
009194,LAKESHORE TECHNICAL COLLEGE,WI,Public,422,431,1499249,432,804395
006136,NATIONAL AVIATION ACADEMY - NEW ENGLAND,MA,Proprietary,186,186,700128,217,378596
025423,NATIONAL HOLISTIC INSTITUTE,CA,Proprietary,228,229,1006370,229,503385
002151,BENJAMIN FRANKLIN INSTITUTE OF TECHNOLOGY,MA,Private-Nonprofit,146,146,632500,146,316250
003146,WESTERN OKLAHOMA STATE COLLEGE,OK,Public,162,163,633194,163,316603
006606,BAPTIST HEALTH SYSTEM SCHOOL OF HEALTH PROFESSIONS,TX,Proprietary,503,503,2258631,503,1222767
034194,NORTHEASTERN SEMINARY,NY,Private-Nonprofit,67,67,933284,67,495050
033723,NORTHWEST VISTA COLLEGE,TX,Public,592,623,2242726,623,1129256
034903,PAUL MITCHELL THE SCHOOL CHICAGO,IL,Proprietary,126,126,503623,130,256516
009808,"UNIVERSITY OF STRATHCLYDE, GLASGOW",,Foreign-Public,45,45,872630,45,317499
011385,COLLEGE OF THE ATLANTIC,ME,Private-Nonprofit,234,234,962466,234,343748
002361,MARTIN LUTHER COLLEGE,MN,Private-Nonprofit,449,452,1755988,452,902177
022788,SOUTHERN TECHNICAL COLLEGE,FL,Proprietary,937,937,3256768,1640,2105621
009860,UNIVERSITY OF SURREY,,Foreign-Public,1,1,10233,1,3411
002557,MID-PLAINS COMMUNITY COLLEGE,NE,Public,371,381,1526538,381,763291
011715,JOSEPH F. MCCLOSKEY SCHOOL OF NURSING AT SCHUYLKILL HEALTH,PA,Private-Nonprofit,102,102,489399,102,163136
011133,COLLEGE OF EASTERN IDAHO,ID,Public,459,459,2175293,459,1101488
025561,ETI SCHOOL OF SKILLED TRADES,IL,Proprietary,105,106,488650,106,245203
021661,ELAINE P. NUNEZ COMMUNITY COLLEGE,LA,Public,1109,1164,5224629,1164,2619972
025782,NOSSI COLLEGE OF ART,TN,Proprietary,316,317,1516544,331,781593
021883,PENTECOSTAL THEOLOGICAL SEMINARY,TN,Private-Nonprofit,102,106,1259714,109,680159
020876,CONCORDIA THEOLOGICAL SEMINARY,IN,Private-Nonprofit,29,29,418171,29,146162
002669,BANK STREET COLLEGE OF EDUCATION,NY,Private-Nonprofit,55,55,925552,55,517560
003628,TEXARKANA COLLEGE,TX,Public,652,652,2240615,652,705245
035705,NORTHPOINT BIBLE COLLEGE,MA,Private-Nonprofit,130,131,611551,134,309425
012750,EDISON STATE COMMUNITY COLLEGE,OH,Public,388,393,1405822,393,702754
006494,GOOD SAMARITAN COLLEGE OF NURSING AND HEALTH SCIENCE,OH,Private-Nonprofit,294,296,1330076,296,721925
042760,GLITZ SCHOOL OF COSMETOLOGY,NM,Proprietary,87,87,343136,91,175063
042544,ARKANSAS STATE UNIVERSITY - MOUNTAIN HOME,AR,Public,239,239,1025810,239,512917
008871,CONCORDE CAREER COLLEGE,CO,Proprietary,496,500,2257588,569,1000980
031018,ILLINOIS MEDIA SCHOOL,IL,Proprietary,78,78,414670,79,208016
001185,COLLEGE OF THE REDWOODS,CA,Public,223,223,987455,224,493711
023303,LEBANON COUNTY CAREER AND TECHNOLOGY CENTER,PA,Public,127,127,482912,128,245293
010017,PAYNE THEOLOGICAL SEMINARY,OH,Private-Nonprofit,85,86,1151469,86,576207
030646,TEXAS SOUTHMOST COLLEGE,TX,Public,556,558,2144048,558,1075084
001681,HIGHLAND COMMUNITY COLLEGE,IL,Public,112,112,376028,114,189146
007275,EASTERN GATEWAY COMMUNITY COLLEGE,OH,Public,445,446,1094073,446,470465
010043,BON SECOURS MEMORIAL COLLEGE OF NURSING,VA,Private-Nonprofit,441,441,2503412,441,1348927
011621,AUTOMOTIVE TRAINING CENTER,PA,Proprietary,126,126,468854,135,237269
003426,UNIVERSITY OF SOUTH CAROLINA - SUMTER,SC,Public,245,245,980725,245,496680
010387,EL PASO COUNTY COMMUNITY COLLEGE DISTRICT,TX,Public,543,543,2103509,543,1054386
010067,LUND UNIVERSITY,,Foreign-Public,36,36,545864,36,272935
010089,ROYAL CENTRAL SCHOOL OF SPEECH AND DRAMA (THE),,Foreign-Public,47,47,791622,47,255452
022060,HUNTER BUSINESS SCHOOL,NY,Proprietary,216,216,833762,236,446278
001278,SAN FRANCISCO CONSERVATORY OF MUSIC,CA,Private-Nonprofit,77,77,978729,77,495644
037276,AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS,TX,Proprietary,427,427,2041278,430,1020965
010122,PHAGANS' MEDFORD BEAUTY SCHOOL,OR,Proprietary,6,6,21893,6,5473
022978,PAUL MITCHELL THE SCHOOL RAPID CITY,SD,Proprietary,25,25,104348,25,52753
042372,MONTEFIORE SCHOOL OF NURSING,NY,Private-Nonprofit,161,167,822618,167,411314
041443,INSTITUTE OF CULINARY EDUCATION,NY,Proprietary,127,127,818891,127,411630
007582,AIMS COMMUNITY COLLEGE,CO,Public,457,479,1891960,480,968715
001113,ANTELOPE VALLEY COLLEGE,CA,Public,210,212,917002,212,254397
001478,EDWARD WATERS COLLEGE,FL,Private-Nonprofit,781,781,3209640,781,1604824
010138,STEWART SCHOOL,SD,Proprietary,31,31,91148,33,47363
010182,ROGUE COMMUNITY COLLEGE,OR,Public,278,278,1217668,304,383158
010188,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN",,Foreign-Public,554,554,13232082,554,6058702
038724,DIVINE MERCY UNIVERSITY,VA,Private-Nonprofit,124,124,2464527,124,1248482
010228,UNIVERSITY OF STIRLING,,Foreign-Public,74,75,642850,75,310807
005499,SALINA AREA TECHNICAL COLLEGE,KS,Public,79,79,367993,79,184873
003156,REDLANDS COMMUNITY COLLEGE,OK,Public,143,143,553957,143,276979
023377,PROFESSIONAL SKILLS INSTITUTE,OH,Proprietary,231,231,1039951,253,373120
007518,APEX TECHNICAL SCHOOL,NY,Proprietary,170,170,786302,176,400671
008308,CECIL COLLEGE,MD,Public,227,227,1005521,227,458004
010332,UNIVERSITY OF CAMBRIDGE - CLARE COLLEGE,,Foreign-Public,4,4,142506,4,71253
003747,UNIVERSITY OF VIRGINIA'S COLLEGE AT WISE (THE),VA,Public,658,689,2382335,690,1409332
042536,CLAREMONT LINCOLN UNIVERSITY,CA,Private-Nonprofit,61,61,909424,78,277463
041143,NEVADA STATE COLLEGE,NV,Public,1487,1522,7380274,1522,3883416
009192,SIERRA NEVADA COLLEGE,NV,Private-Nonprofit,225,229,2673018,236,1272011
010364,WHATCOM COMMUNITY COLLEGE,WA,Public,211,211,890371,211,288536
002741,AMERICAN JEWISH UNIVERSITY,CA,Private-Nonprofit,57,57,907872,57,458941
040443,HAZELDEN GRADUATE SCHOOL OF ADDICTION STUDIES,MN,Private-Nonprofit,111,111,1654403,111,819509
003562,DALLAS THEOLOGICAL SEMINARY,TX,Private-Nonprofit,148,151,2036161,151,929095
021744,TRIANGLE TECH,PA,Proprietary,99,99,468798,101,235775
022385,CENTRAL OKLAHOMA COLLEGE,OK,Proprietary,147,147,478034,161,169864
040573,ASHER COLLEGE,CA,Proprietary,207,207,858532,218,439022
002355,HIBBING COMMUNITY COLLEGE,MN,Public,333,354,1492914,354,746523
042557,BOLIVAR TECHNICAL COLLEGE,MO,Private-Nonprofit,106,115,418962,115,209500
012059,TRINITY BIBLE COLLEGE AND GRADUATE SCHOOL,ND,Private-Nonprofit,148,148,568897,148,316992
010418,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,,Foreign-Private,88,88,382850,93,201675
001998,SOUTHEAST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,KY,Public,253,256,872921,256,437163
010434,RENTON TECHNICAL COLLEGE,WA,Public,148,148,648189,204,276995
008133,ZANE STATE COLLEGE,OH,Public,276,295,1024332,313,373312
001170,CLAREMONT MCKENNA COLLEGE,CA,Private-Nonprofit,117,117,855635,117,438546
001557,BREWTON PARKER COLLEGE,GA,Private-Nonprofit,552,552,2401574,555,1204094
001993,HENDERSON COMMUNITY COLLEGE,KY,Public,228,228,846248,231,426673
031291,FOND DU LAC TRIBAL AND COMMUNITY COLLEGE,MN,Public,307,327,1468058,327,735782
041791,VERVE COLLEGE,IL,Proprietary,90,90,372966,100,194108
026063,PAUL MITCHELL THE SCHOOL WICHITA,KS,Proprietary,82,82,313540,89,166711
023154,NORTHEAST TEXAS COMMUNITY COLLEGE,TX,Public,427,427,1923675,427,479492
010520,TRINITY LABAN CONSERVATOIRE OF MUSIC AND DANCE,,Foreign-Public,32,32,580020,33,211203
039823,VISIBLE MUSIC COLLEGE,TN,Private-Nonprofit,215,215,1222061,219,610386
003393,WESTMINSTER THEOLOGICAL SEMINARY,PA,Private-Nonprofit,47,52,468732,52,256682
004009,MESABI RANGE COLLEGE,MN,Public,331,353,1431095,353,716138
009479,ST. PAUL'S SCHOOL OF NURSING,NY,Proprietary,178,178,748284,186,335640
005007,WEST VIRGINIA JUNIOR COLLEGE,WV,Proprietary,150,150,627712,151,234196
010574,LONDON FILM SCHOOL,,Foreign-Private,20,20,578954,20,211178
010588,AUSTRALIAN NATIONAL UNIVERSITY,,Foreign-Public,7,7,49805,7,33305
010594,"RICHMOND, THE AMERICAN INTERNATIONAL UNIVERSITY IN LONDON",,Foreign-Private,150,150,1969975,150,996516
010599,INSTITUT D'ETUDES POLITIQUES DE PARIS,,Foreign-Public,50,50,884040,50,442020
041559,AVEDA FREDRIC'S INSTITUTE,IN,Proprietary,104,104,413650,106,206836
020537,EASTWICK COLLEGE,NJ,Proprietary,227,228,881744,252,332402
003574,HOWARD COUNTY JUNIOR COLLEGE DISTRICT,TX,Public,406,406,1833975,414,938594
001510,NORTHWEST FLORIDA STATE COLLEGE,FL,Public,693,700,3188677,700,1596276
003583,LEE COLLEGE,TX,Public,473,473,1833349,473,924882
010676,UNIVERSIDAD DE MONTERREY,,Foreign-Private,20,20,67000,20,33500
010681,MACQUARIE UNIVERSITY,,Foreign-Public,52,52,855160,52,465822
021601,GENEVA GENERAL HOSPITAL,NY,Private-Nonprofit,148,149,692908,149,347239
010692,UNIVERSITY OF QUEENSLAND (THE),,Foreign-Public,32,32,626592,32,337446
006214,BLESSING HOSPITAL,IL,Private-Nonprofit,84,84,353010,84,214438
010720,RYERSON UNIVERSITY,,Foreign-Public,44,44,378428,44,183105
010724,ALBIZU UNIVERSITY,PR,Private-Nonprofit,1798,1843,32824647,1843,12021516
041472,TRICOCI UNIVERSITY OF BEAUTY CULTURE,IL,Proprietary,85,85,351089,85,175537
041173,DAYTON SCHOOL OF MEDICAL MASSAGE,OH,Proprietary,298,298,968532,329,516392
020522,BLACK RIVER TECHNICAL COLLEGE,AR,Public,277,277,943168,277,284309
020983,WESTERN TECHNICAL COLLEGE,TX,Proprietary,408,409,1779566,564,1171506
001547,POINT UNIVERSITY,GA,Private-Nonprofit,532,538,2386325,541,1193400
022025,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CONN,CT,Proprietary,383,398,1200225,400,601160
005335,CENTRAL PENNSYLVANIA INSTITUTE OF SCIENCE AND TECHNOLOGY,PA,Public,103,103,451122,105,218674
010819,CONSERVATORIO DE MÚSICA DE PUERTO RICO,PR,Public,26,26,103650,26,51825
002311,KUYPER COLLEGE,MI,Private-Nonprofit,117,120,490369,120,252567
021174,BECK SCHOOL OF PRACTICAL NURSING,IL,Public,91,91,348942,93,175119
022706,LIFE PACIFIC UNIVERSITY,CA,Private-Nonprofit,119,119,837012,119,416742
001078,PHOENIX COLLEGE,AZ,Public,916,955,3508565,956,1754588
023230,MISSIO THEOLOGICAL SEMINARY,PA,Private-Nonprofit,23,23,443326,23,221663
010864,UNIVERSITY OF DUNDEE,,Foreign-Public,43,43,642484,43,321243
022612,G SKIN & BEAUTY INSTITUTE,IL,Proprietary,89,89,347308,89,176003
038373,AVEDA FREDRIC'S INSTITUTE,OH,Proprietary,193,195,837162,198,427848
022463,ROSS MEDICAL EDUCATION CENTER,OH,Proprietary,186,186,833150,188,417756
012462,EASTWICK COLLEGE - HACKENSACK CAMPUS.,NJ,Proprietary,203,203,801485,224,310053
030682,OHIO MEDIA SCHOOL,OH,Proprietary,161,161,823963,161,412212
010914,MONASH UNIVERSITY,,Foreign-Public,12,12,273550,13,136776
021963,COLLINS CAREER TECHNICAL CENTER,OH,Public,182,186,823194,192,423430
010977,UNIVERSIDAD CENTRAL DEL ESTE,,Foreign-Private,17,17,234248,17,117124
021173,GREAT OAKS CAREER CAMPUSES-SCARLET OAKS,OH,Public,186,186,822337,188,414385
035233,AVIATION INSTITUTE OF MAINTENANCE,GA,Proprietary,501,502,2325378,513,1187339
003263,EVANGELICAL THEOLOGICAL SEMINARY,PA,Private-Nonprofit,31,31,427780,31,204556
041707,PAUL MITCHELL THE SCHOOL ST LOUIS,MO,Proprietary,90,90,411839,90,208291
041378,AVEDA INSTITUTE COLUMBUS,OH,Proprietary,176,176,814338,177,407190
011091,FLINDERS UNIVERSITY,,Foreign-Public,3,3,51456,3,25728
011094,UNIVERSITY OF WESTERN AUSTRALIA (THE),,Foreign-Public,4,4,35276,4,35276
022092,TAYLORTOWN SCHOOL OF BEAUTY,MI,Proprietary,84,84,394699,85,198624
042440,CALIFORNIA INTERCONTINENTAL UNIVERSITY,CA,Proprietary,91,92,829427,108,485897
007941,SALON PROFESSIONAL ACADEMY (THE),IA,Proprietary,48,48,199080,48,100912
022980,DESIGN INSTITUTE OF SAN DIEGO,CA,Proprietary,110,111,821529,111,406156
001619,COLLEGE OF SOUTHERN IDAHO,ID,Public,549,559,2045492,559,1029924
003608,SAINT PHILIP'S COLLEGE,TX,Public,419,439,1761557,439,882666
041317,SOUTHWEST UNIVERSITY AT EL PASO,TX,Proprietary,359,359,1712090,359,858141
021171,ART INSTITUTE OF HOUSTON (THE),TX,Proprietary,343,350,1708340,622,1073566
038383,NIGHTINGALE COLLEGE,UT,Proprietary,1377,1381,6666776,1422,3593348
002157,HEBREW COLLEGE,MA,Private-Nonprofit,24,24,424586,27,222494
001612,HONOLULU COMMUNITY COLLEGE,HI,Public,74,76,311227,76,155615
011226,AARHUS UNIVERSITY,,Foreign-Public,17,17,224390,17,115543
009054,WEST VIRGINIA NORTHERN COMMUNITY COLLEGE-WHEELING CAMPUS,WV,Public,295,295,532767,295,267426
025602,PHILLIPS THEOLOGICAL SEMINARY -,OK,Private-Nonprofit,26,26,433650,26,115137
006305,MAINE COLLEGE OF HEALTH PROFESSIONS,ME,Private-Nonprofit,165,165,771094,165,403858
023328,CENTER FOR EMPLOYMENT TRAINING,CA,Private-Nonprofit,207,207,771238,209,385605
025410,ALASKA CAREER COLLEGE,AK,Proprietary,49,49,201123,49,101690
011481,DIVERS INSTITUTE OF TECHNOLOGY,WA,Proprietary,66,66,408509,66,205744
023172,MARANATHA BAPTIST UNIVERSITY,WI,Private-Nonprofit,303,303,1457501,303,760531
041210,MYCOMPUTERCAREER.COM /TECHSKILLS,IN,Proprietary,75,75,383413,75,191706
002560,WESTERN NEBRASKA COMMUNITY COLLEGE,NE,Public,213,213,760444,214,379212
011567,IMPERIAL COLLEGE LONDON,,Foreign-Public,16,16,546531,16,182174
001361,NORTHEASTERN JUNIOR COLLEGE,CO,Public,423,424,1764600,424,885465
023344,CENTURA COLLEGE,VA,Proprietary,560,566,2303567,614,1216295
009248,SAMARITAN HOSPITAL SCHOOL OF NURSING,NY,Private-Nonprofit,163,163,682406,163,404018
008611,"CUNY, HOSTOS COMMUNITY COLLEGE",NY,Public,176,179,648716,179,324363
005365,YORK COUNTY SCHOOL OF TECHNOLOGY,PA,Public,98,98,412919,98,207573
025454,NORTH AMERICAN TRADE SCHOOLS,MD,Proprietary,321,329,952067,525,534977
042402,AVIATION INSTITUTE OF MAINTENANCE,CA,Proprietary,158,160,769758,166,394886
031643,CREATIVE CENTER (THE),NE,Proprietary,58,58,541919,58,269345
036393,WEST COAST ULTRASOUND INSTITUTE,CA,Proprietary,172,172,763271,242,424265
005204,BEAL COLLEGE,ME,Proprietary,138,138,712223,141,354474
002740,JEWISH THEOLOGICAL SEMINARY OF AMERICA (THE),NY,Private-Nonprofit,58,58,643851,58,321923
011683,FRANKLIN UNIVERSITY SWITZERLAND,,Foreign-Private,89,90,580014,90,294757
030722,CHANDLER - GILBERT COMMUNITY COLLEGE,AZ,Public,844,885,3285515,886,1643625
033323,SOUTHERN CALIFORNIA SEMINARY,CA,Private-Nonprofit,71,71,725770,71,244872
003600,PANOLA COLLEGE,TX,Public,414,414,1691156,432,866065
008200,UPMC JAMESON SCHOOL OF NURSING,PA,Private-Nonprofit,89,91,412627,91,208318
011719,UNIVERSIDAD ANA G. MÉNDEZ - GURABO CAMPUS,PR,Private-Nonprofit,2708,2724,20666707,2724,13782379
005535,PINE TECHNICAL AND COMMUNITY COLLEGE,MN,Public,217,223,1066939,223,533483
022664,CENTRAL CHRISTIAN COLLEGE OF THE BIBLE,MO,Private-Nonprofit,103,103,367946,103,174370
010736,MARION TECHNICAL COLLEGE,OH,Public,316,323,796870,323,385037
041922,ATHENA CAREER ACADEMY,OH,Proprietary,198,198,725897,203,468101
011780,BRUNEL UNIVERSITY LONDON,,Foreign-Public,51,51,1158402,51,300646
001286,SANTA MONICA COLLEGE,CA,Public,95,95,682748,95,341374
041203,HEALTH AND STYLE INSTITUTE,NC,Proprietary,224,224,964215,233,488043
007265,CARL SANDBURG COLLEGE,IL,Public,98,98,327258,98,163627
041954,UNITEK COLLEGE,CA,Proprietary,139,139,667002,139,334887
007669,SOUTHWEST WISCONSIN TECHNICAL COLLEGE,WI,Public,380,380,1439207,382,381746
007468,SCHOOL OF VISUAL ARTS,NY,Proprietary,33,33,637750,47,372801
031563,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,AZ,Public,805,854,3101883,854,1550959
001239,MIRACOSTA COLLEGE,CA,Public,164,174,652887,346,387809
001288,CLAREMONT SCHOOL OF THEOLOGY,CA,Private-Nonprofit,68,68,640086,68,640086
021122,GREAT LAKES INSTITUTE OF TECHNOLOGY,PA,Proprietary,99,99,403801,105,175022
007401,MANDL SCHOOL,NY,Proprietary,115,115,548309,116,274486
021435,STERLING COLLEGE,VT,Private-Nonprofit,104,104,227183,104,223200
003563,DEL MAR COLLEGE,TX,Public,554,558,1687157,637,918661
022305,OGLE SCHOOL HAIR SKIN NAILS,TX,Proprietary,478,485,1626928,570,856671
038684,LOS ANGELES COLLEGE OF MUSIC,CA,Proprietary,81,84,640033,99,239707
042222,FAB SCHOOL (THE),CA,Proprietary,74,75,626992,78,314927
023502,INDIANA COUNTY TECHNOLOGY CENTER,PA,Public,93,94,394176,98,182499
012165,ATLANTA METROPOLITAN STATE COLLEGE,GA,Public,559,559,2308066,559,1160824
040313,SALON PROFESSIONAL ACADEMY (THE),ND,Proprietary,34,34,153846,34,77646
007588,CAPRI COLLEGE,IA,Proprietary,48,50,171324,52,87751
012078,VICTORIA UNIVERSITY OF WELLINGTON,,Foreign-Public,4,4,35750,6,15416
020923,EASTWICK COLLEGE - NUTLEY CAMPUS,NJ,Proprietary,221,222,788047,248,295634
042220,ARCLABS,SC,Proprietary,182,182,895212,182,448760
012096,ECOLE HOTELIERE DE LAUSANNE,,Foreign-Private,6,6,122499,6,61249
001095,CROWLEY'S RIDGE COLLEGE,AR,Private-Nonprofit,193,195,916466,195,458244
012136,UNIVERSITY OF MANCHESTER (THE),,Foreign-Public,42,42,782304,42,271740
040764,GNOMON,CA,Proprietary,83,83,621909,83,221480
009270,ART INSTITUTE OF ATLANTA (THE),GA,Proprietary,469,484,2074423,816,1246464
001038,SNEAD STATE COMMUNITY COLLEGE,AL,Public,372,376,1517160,376,763302
012198,UNIVERSITY OF BRADFORD,,Foreign-Public,2,2,90491,2,30163
012203,ST. PETER'S HOSPITAL COLLEGE OF NURSING,NY,Private-Nonprofit,133,133,533441,133,330247
012206,JAMES COOK UNIVERSITY - TOWNSVILLE,,Foreign-Public,16,16,284487,23,189262
012215,BIRMINGHAM CITY UNIVERSITY,,Foreign-Public,7,7,99379,7,47357
012223,JAGIELLONIAN UNIVERSITY MEDICAL COLLEGE,,Foreign-Public,69,70,1375160,70,688245
001105,SHORTER COLLEGE,AR,Private-Nonprofit,172,173,843189,175,234222
005707,SOUTHEAST ARKANSAS COLLEGE,AR,Public,224,226,810557,226,356394
003546,COASTAL BEND COLLEGE,TX,Public,434,444,1619224,444,809636
012274,PROVIDENCE UNIVERSITY COLLEGE AND THEOLOGICAL SEMINARY,,Foreign-Private,2,2,6500,2,3250
022878,NATIONAL TRACTOR TRAILER SCHOOL,NY,Proprietary,174,175,533059,226,337712
007717,CAPRI COLLEGE,IA,Proprietary,45,47,149103,48,75181
012309,UNIVERSITY OF WESTERN STATES,OR,Private-Nonprofit,825,1086,16092076,1279,10294690
012315,CORNISH COLLEGE OF THE ARTS,WA,Private-Nonprofit,635,649,4715195,649,2363468
002356,ITASCA COMMUNITY COLLEGE,MN,Public,227,230,951606,230,475809
012335,ROYAL COLLEGE OF MUSIC,,Foreign-Public,20,20,498148,20,166048
012347,PHAGANS' CENTRAL OREGON BEAUTY COLLEGE,OR,Proprietary,12,12,53493,14,14222
012348,PHAGANS' BEAUTY COLLEGE,OR,Proprietary,12,12,58660,15,18672
012350,PHAGANS' SCHOOL OF HAIR DESIGN,OR,Proprietary,53,53,216800,56,110840
012351,PHAGANS' SCHOOL OF BEAUTY,OR,Proprietary,4,4,9878,4,3386
041798,SOTHEBY'S INSTITUTE OF ART - NY,NY,Proprietary,21,21,475682,22,247737
007549,COYNE COLLEGE,IL,Proprietary,81,82,320367,124,87878
021582,WASHINGTON SARATOGA WARREN HAMILTON ESSEX BOCES,NY,Public,79,79,364250,80,184500
023062,VENANGO COUNTY AREA VOCATIONAL TECHNICAL SCHOOL,PA,Public,84,84,384213,85,192735
012421,UNIVERSITY OF AUCKLAND (THE),,Foreign-Public,11,11,175634,11,105067
012425,STONE ACADEMY,CT,Proprietary,236,236,1060819,245,534834
030982,YO SAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE,CA,Private-Nonprofit,37,37,621365,37,304215
002626,PRINCETON THEOLOGICAL SEMINARY,NJ,Private-Nonprofit,51,51,704042,51,354522
021468,JOE KUBERT SCHOOL OF CARTOON & GRAPHIC ART (THE),NJ,Proprietary,56,56,592855,56,297553
003570,GRAYSON COLLEGE,TX,Public,403,403,1592337,753,874573
012496,EVERGREEN BEAUTY AND BARBER COLLEGE,WA,Proprietary,6,8,38000,8,19000
002450,CALVARY UNIVERSITY,MO,Private-Nonprofit,68,68,335368,78,90977
012525,CARIBBEAN UNIVERSITY,PR,Private-Nonprofit,183,183,2585556,184,645069
042151,CALIFORNIA CAREER INSTITUTE,CA,Proprietary,137,137,613978,137,306997
042349,AMG SCHOOL OF LICENSE PRACTICAL NURSING,NY,Proprietary,67,67,330539,71,168187
039603,NEW RIVER COMMUNITY AND TECHNICAL COLLEGE,WV,Public,151,151,457467,158,231084
041284,MIAMI REGIONAL UNIVERSITY,FL,Proprietary,223,223,2814082,223,1705189
021211,MIDWEST INSTITUTE,MO,Proprietary,68,74,326055,74,163029
035373,NEW YORK AUTOMOTIVE & DIESEL INSTITUTE,NY,Proprietary,90,90,320866,111,193776
004902,PENN COMMERCIAL BUSINESS/TECHNICAL SCHOOL,PA,Proprietary,93,93,367762,115,213074
021256,MICHIGAN COLLEGE OF BEAUTY-TROY,MI,Proprietary,90,90,324458,91,164667
041771,PIMA MEDICAL INSTITUTE,CO,Proprietary,389,409,1605622,431,849589
009914,ROANE STATE COMMUNITY COLLEGE,TN,Public,335,356,1080800,356,544136
003766,VIRGINIA UNION UNIVERSITY,VA,Private-Nonprofit,256,272,2276921,322,1070180
008886,PORTAGE LAKES CAREER CENTER,OH,Public,150,150,698850,150,220919
001464,WESLEY THEOLOGICAL SEMINARY,DC,Private-Nonprofit,56,57,715151,57,423343
012811,INSTITUTO TECNOLOGICO DE SANTO DOMINGO,,Foreign-Private,15,15,85598,29,77598
001705,ILLINOIS VALLEY COMMUNITY COLLEGE,IL,Public,84,84,303914,84,151965
036963,UNIVERSITY OF THE WEST,CA,Private-Nonprofit,72,72,601164,72,300585
